DATETIME,INCI CHAMBER BOTM TEMP(degC),INC INTER TEMP(degC),INC-2 INTER TEMP(degC),INC TOP TEMP(degC),STACK TEMP(degC),INC CHMB TO WASH TWR TMP(degC),EFF TO C9202(m3/h),EFF FLOW TO INC.(m3/h),CO FLOW TO INC-2(N-m3/h),TOTAL NG TO INCI-II(S-m3/h),INC. PRESSURE(mmH2O)
19-01-2024 03:28:55,869.2372,874.8701,837.2457,764.7738,86.06649,728.3798,80.23508,1.357807,426.5275,81.2757,0.42284
19-01-2024 03:28:56,869.2377,874.7642,837.2385,764.7111,86.06303,728.3134,80.3482,1.349833,426.5836,81.35874,-0.04492766
19-01-2024 03:28:57,869.2747,874.7844,837.1984,764.7531,86.06741,728.3169,80.58731,1.342031,426.0961,81.6284,-0.03467086
19-01-2024 03:28:58,869.2198,874.7946,837.0318,764.7374,86.05739,728.282,80.21729,1.334773,426.1618,81.5351,0.4709458
19-01-2024 03:28:59,869.1558,874.763,837.0584,764.6563,86.06458,728.3011,79.85854,1.328397,426.4008,81.48844,0.1134026
19-01-2024 03:29:00,869.197,874.7838,837.0717,764.6157,86.06207,728.2741,80.04781,1.323989,426.5203,81.69324,-0.2973026
19-01-2024 03:29:01,869.2543,874.7943,837.0417,764.5955,86.07303,728.2606,79.95579,1.320716,426.6315,81.10738,0.4555967
19-01-2024 03:29:02,869.2097,874.6896,837.0634,764.6219,86.08461,728.2538,79.82992,1.318622,427.2527,81.27458,0.3315581
19-01-2024 03:29:03,869.1141,874.7105,836.9277,764.5253,86.06599,728.2504,79.73112,1.318338,428.0763,81.35818,-0.01122288
19-01-2024 03:29:04,869.1396,874.6478,836.8599,764.5137,86.06277,728.1389,79.85519,1.319722,428.4881,81.39999,-0.3107872
19-01-2024 03:29:05,869.1157,874.5797,836.7893,764.5444,86.06728,728.1564,80.19101,1.323771,428.3351,81.19147,-0.1614971
19-01-2024 03:29:06,869.0305,874.5457,836.7174,764.4133,86.05732,728.1285,79.99436,1.332357,427.9504,80.85649,-0.07464505
19-01-2024 03:29:07,869.0612,874.6019,836.7547,764.3478,86.05234,728.1511,80.16225,1.345042,428.0149,81.37727,0.4753728
19-01-2024 03:29:08,869.1131,874.6301,836.7367,764.3882,86.04985,728.1259,79.99374,1.360082,427.6361,81.40953,0.1827548
19-01-2024 03:29:09,869.1757,874.6075,836.6911,764.3718,86.06081,728.04,79.83511,1.375842,427.3953,80.96552,0.347725
19-01-2024 03:29:10,869.1337,874.5596,836.6317,764.327,86.0663,727.997,79.83843,1.38952,427.84,80.97424,0.369175
19-01-2024 03:29:11,869.1494,874.499,836.4921,764.3046,86.06293,727.939,79.75745,1.399716,428.1136,80.74788,0.6972828
19-01-2024 03:29:12,869.0474,874.542,836.4956,764.2934,86.06735,727.9465,80.13941,1.407408,428.0965,80.86542,0.2876062
19-01-2024 03:29:13,869.0696,874.5269,836.4973,764.2512,86.05736,727.9137,79.76981,1.413848,428.2419,81.1536,-0.1857867
19-01-2024 03:29:14,869.0074,874.4827,836.3883,764.1569,86.05236,727.8607,79.96783,1.417526,428.1606,81.2977,0.0474875
19-01-2024 03:29:15,869.0862,874.4972,836.4437,764.2928,86.06207,727.7975,80.09424,1.417991,428.9908,81.82474,0.1152965
19-01-2024 03:29:16,869.0524,874.4678,836.3615,764.2509,86.06082,727.8392,79.93496,1.413799,428.7403,81.63326,-0.1437678
19-01-2024 03:29:17,869.0721,874.4531,836.357,764.2665,86.0663,727.7501,79.9571,1.4056,428.5638,81.53753,-0.2855069
19-01-2024 03:29:18,869.0087,874.4824,836.3547,764.2012,86.05683,727.7422,79.80851,1.396159,428.7318,81.48966,-0.4662398
19-01-2024 03:29:19,868.9771,874.4604,836.2804,764.1685,86.0582,727.7383,79.41573,1.387472,429.4297,81.46573,0.3711281
19-01-2024 03:29:20,868.9612,874.4861,836.2798,764.1887,86.05888,727.7363,79.6315,1.381449,429.3696,81.45376,0.2832203
19-01-2024 03:29:21,868.9166,874.389,836.243,764.1622,86.06533,727.6987,79.62364,1.377675,428.9297,80.98763,-0.1818762
19-01-2024 03:29:22,869.0408,874.4504,836.1879,764.2222,86.07466,727.6799,79.72995,1.375483,428.2477,81.21471,0.3912396
19-01-2024 03:29:23,869.0297,874.4078,836.197,764.179,86.07322,727.7072,79.6839,1.373472,427.8554,81.09884,-0.1400735
19-01-2024 03:29:24,869.0242,874.4598,836.0917,764.1574,86.07249,727.6475,79.96323,1.370482,427.6592,80.57813,-0.4057301
19-01-2024 03:29:25,868.9481,874.4125,836.0756,764.11,86.07214,727.5444,80.22047,1.366088,427.9719,80.54982,0.3159338
19-01-2024 03:29:26,868.8735,874.4621,836.1409,764.0862,86.07196,727.5662,80.27256,1.36084,428.2309,80.53567,0.2983477
19-01-2024 03:29:27,868.946,874.3405,836.1002,764.111,86.06577,727.577,80.19727,1.354858,428.3604,80.75932,0.08813871
19-01-2024 03:29:28,868.9457,874.3528,836.0433,764.0868,86.06877,727.5458,79.98372,1.349121,428.4251,80.87114,-0.2427959
19-01-2024 03:29:29,868.9455,874.3956,836.0514,764.1113,86.07638,727.4937,80.1952,1.345032,427.9954,80.69633,-0.2495718
19-01-2024 03:29:30,868.9088,874.4171,836.0189,764.0502,86.07408,727.5774,80.186,1.342529,427.7806,80.83965,0.01559497
19-01-2024 03:29:31,868.8538,874.3546,836.0026,764.0564,86.06683,727.546,79.91469,1.342041,428.0326,81.14072,-0.01661658
19-01-2024 03:29:32,868.8629,874.3599,835.9944,764.0594,86.08151,727.4571,79.70447,1.343781,428.2612,81.06184,0.3395921
19-01-2024 03:29:33,868.8675,874.3259,836.027,764.0244,86.08275,727.4492,79.86108,1.348923,427.8621,81.0224,0.7740441
19-01-2024 03:29:34,868.9064,874.309,835.9334,764.0068,86.07726,727.3721,79.95312,1.356224,427.3024,80.77196,1.101133
19-01-2024 03:29:35,868.8526,874.3005,835.9598,764.0347,86.08063,727.3335,80.07866,1.362621,427.8448,80.64674,1.154815
19-01-2024 03:29:36,868.8257,874.3329,835.9365,764.012,86.0701,727.2776,79.80304,1.366125,428.3211,80.58412,0.05860853
19-01-2024 03:29:37,868.7756,874.3124,835.998,764.0006,86.08315,727.2496,79.78936,1.364825,429.1222,80.55282,0.2917554
19-01-2024 03:29:38,868.7506,874.3754,836.0287,763.9217,86.08356,727.2357,80.09802,1.359903,428.6521,80.30511,-0.3851281
19-01-2024 03:29:39,868.7747,874.3704,835.9343,763.9554,86.07767,727.192,80.19492,1.351948,428.3658,80.18126,0.0698871
19-01-2024 03:29:40,868.7502,874.2946,835.9237,764.009,86.07472,727.1702,80.07059,1.341105,427.7086,80.11933,-0.04440215
19-01-2024 03:29:41,868.6646,874.2567,835.9184,763.9259,86.06715,727.1593,79.98644,1.328511,427.5858,79.85497,0.6430821
19-01-2024 03:29:42,868.7317,874.2744,835.8792,763.8843,86.07556,727.2271,79.87831,1.316722,428.0378,80.18824,0.7304766
19-01-2024 03:29:43,868.7286,874.2832,835.9327,763.9001,86.07367,727.1145,80.01659,1.307164,428.3151,80.12283,0.4873086
19-01-2024 03:29:44,868.7637,874.2876,835.9229,763.9081,86.07272,727.0948,80.07751,1.300555,428.6075,80.09012,0.335207
19-01-2024 03:29:45,868.708,874.3264,835.918,763.912,86.06615,727.085,79.761,1.296029,429.1631,80.53654,0.01501563
19-01-2024 03:29:46,868.7168,874.3458,835.9888,763.8774,86.05676,727.0435,79.77385,1.292546,428.9803,80.52902,0.2150273
19-01-2024 03:29:47,868.6479,874.2823,835.9875,763.9333,86.07037,727.0227,79.9671,1.289431,428.735,80.29321,0.3394473
19-01-2024 03:29:48,868.6135,874.2872,835.9137,763.8514,86.06497,727.0123,80.18416,1.287873,428.8687,80.40736,0.09648144
19-01-2024 03:29:49,868.5597,874.2529,835.95,763.8105,86.06227,727.0071,79.96615,1.289383,428.474,80.23238,0.335106
19-01-2024 03:29:50,868.5328,874.2725,836.0048,763.79,86.05482,727.0045,79.90946,1.293343,427.8657,80.37695,0.2285881
19-01-2024 03:29:51,868.5925,874.2822,835.9589,763.7798,86.06329,726.9666,79.80676,1.298069,427.9212,80.44923,0.4866085
19-01-2024 03:29:52,868.5126,874.3237,835.936,763.8113,86.06754,726.911,80.04655,1.303026,428.4618,80.25332,0.3836851
19-01-2024 03:29:53,868.5092,874.3445,835.9612,763.827,86.06355,726.8832,80.03762,1.307183,428.5783,80.15536,0.6251922
19-01-2024 03:29:54,868.5441,874.3549,835.9371,763.7983,86.07377,726.8327,80.07157,1.31094,428.9439,80.10638,0.4224594
19-01-2024 03:29:55,868.525,874.2868,835.9617,763.8206,86.06667,726.8074,80.06385,1.313429,429.3824,80.08189,0.4797844
19-01-2024 03:29:56,868.5154,874.2528,835.974,763.795,86.07533,726.8314,79.96931,1.314826,429.1924,80.53242,-0.1446293
19-01-2024 03:29:57,868.4374,874.2724,836.0168,763.7457,86.06744,726.7702,80.11141,1.315067,429.5578,80.29491,0.2633787
19-01-2024 03:29:58,868.435,874.2822,836.0381,763.7576,86.07571,726.7396,80.20983,1.314577,429.1776,80.40821,0.37583
19-01-2024 03:29:59,868.3605,874.2505,835.9756,763.7635,86.07375,726.7609,80.31099,1.313416,429.2435,80.23281,0.09636226
19-01-2024 03:30:00,868.3966,874.2712,836.0176,763.6933,86.07276,726.6984,80.13687,1.312684,429.3788,80.14511,0.3533569
19-01-2024 03:30:01,868.3047,874.1718,835.9287,763.7314,86.07837,726.6671,80.38094,1.312165,429.3442,80.56403,0.7198913
19-01-2024 03:30:02,868.4419,874.122,835.9575,763.7505,86.07507,726.688,80.09759,1.311295,430.2461,80.31072,-0.1649567
19-01-2024 03:30:03,868.4739,874.1704,835.9719,763.76,86.07343,726.7351,80.15912,1.310249,430.3401,79.71588,0.2226974
19-01-2024 03:30:04,868.3434,874.158,835.9791,763.6915,86.0665,726.7953,80.05819,1.308506,430.795,79.41846,0.3371788
19-01-2024 03:30:05,868.3148,874.225,836.0193,763.6939,86.06303,726.7155,79.83698,1.305346,430.5635,79.73793,0.1685894
19-01-2024 03:30:06,868.337,874.1852,836.0028,763.6951,86.07351,726.6757,79.66838,1.300866,431.1104,79.89767,0.8228201
19-01-2024 03:30:07,868.275,874.1288,836.0312,763.6591,86.06654,726.6557,79.99378,1.294964,430.619,79.50935,0.1062343
19-01-2024 03:30:08,868.2439,874.1738,836.0453,763.6044,86.05695,726.6458,79.62775,1.289419,430.22,79.78338,-0.05674616
19-01-2024 03:30:09,868.265,874.123,835.9426,763.6138,86.05826,726.5675,79.73751,1.2839,430.0205,79.68699,0.4599082
19-01-2024 03:30:10,868.2756,874.061,836.0011,763.6917,86.05891,726.6382,80.02835,1.278242,430.6353,79.63879,0.5656475
19-01-2024 03:30:11,868.2808,874.0667,836.0303,763.6573,86.06535,726.5637,80.16283,1.272208,430.6367,79.61469,0.6124136
19-01-2024 03:30:12,868.2468,874.0695,836.0815,763.6036,86.06245,726.5631,79.84512,1.266597,430.0243,79.83605,0.5198299
19-01-2024 03:30:13,868.2299,874.0709,835.9973,763.5767,86.06101,726.5262,79.80214,1.258909,429.9226,79.47855,0.2416044
19-01-2024 03:30:14,868.2214,873.9983,835.9918,763.5999,86.05418,726.5443,79.92914,1.246825,430.0762,79.29979,-0.04399273
19-01-2024 03:30:15,868.1805,873.962,835.8792,763.5748,86.06298,726.5168,80.20888,1.23056,429.9486,79.44519,-0.2417229
19-01-2024 03:30:16,868.2333,873.9805,835.9694,763.5623,86.06738,726.5397,79.9344,1.210983,429.8337,79.51789,-0.8838009
19-01-2024 03:30:17,868.1499,873.8433,835.9778,763.4462,86.06348,726.5877,80.39128,1.189598,429.7251,79.78765,-0.1855528
19-01-2024 03:30:18,868.1448,873.738,835.8722,763.4614,86.06152,726.5751,80.14128,1.168072,429.5685,79.68913,0.2490205
19-01-2024 03:30:19,868.1422,873.8685,835.8926,763.469,86.06055,726.5322,80.18644,1.148916,429.4901,79.87327,0.09399266
19-01-2024 03:30:20,868.1409,873.8972,835.9029,763.546,86.06616,726.5474,80.12952,1.134456,430.1152,79.49715,-0.5328376
19-01-2024 03:30:21,868.1403,873.8383,835.9446,763.5113,86.06897,726.5183,80.13946,1.124784,430.7335,79.3091,0.09368861
19-01-2024 03:30:22,868.14,873.8454,835.8922,763.4939,86.05817,726.4305,80.05386,1.119643,430.9918,78.97888,0.1811216
19-01-2024 03:30:23,868.1032,873.8124,835.866,763.5219,86.05887,726.4233,80.62187,1.118446,431.3246,79.28474,0.01731864
19-01-2024 03:30:24,868.1215,873.7592,835.8896,763.5724,86.06532,726.4929,80.48694,1.119526,431.2363,79.20289,0.3870773
19-01-2024 03:30:25,868.0573,873.696,835.8647,763.4879,86.05634,726.4911,80.59682,1.120371,431.0393,79.16196,0.4804039
19-01-2024 03:30:26,868.0619,873.6644,835.8523,763.4822,86.05795,726.4536,80.48535,1.119878,431.0427,79.1415,0.2218914
19-01-2024 03:30:27,868.0275,873.6486,835.8827,763.4427,86.06487,726.3982,80.52792,1.1178,430.8404,79.36605,0.0743246
19-01-2024 03:30:28,868.0103,873.6041,835.788,763.423,86.05611,726.4071,80.09668,1.115388,430.5351,79.00735,0.09819746
19-01-2024 03:30:29,868.0383,873.5818,835.7407,763.4131,86.06395,726.3749,79.90588,1.112809,430.4335,79.06419,0.4702413
19-01-2024 03:30:30,867.9791,873.4608,835.7537,763.2983,86.05566,726.3955,79.8518,1.111519,431.0455,78.85643,-0.2043325
19-01-2024 03:30:31,867.9861,873.5102,835.7601,763.3142,86.06372,726.4058,79.71722,1.112248,431.1477,78.75255,-0.3463069
19-01-2024 03:30:32,867.953,873.4983,835.7634,763.3588,86.05554,726.4475,79.82076,1.11368,431.1989,78.70061,-0.03887609
19-01-2024 03:30:33,867.8998,873.4557,835.765,763.3444,86.05756,726.3951,79.9933,1.114396,430.6632,78.67464,0.3467729
19-01-2024 03:30:34,867.8367,873.3978,835.6559,763.3007,86.05856,726.4056,80.21365,1.114754,430.7527,39.33732,0.3748025
19-01-2024 03:30:35,867.8417,873.442,835.638,763.3154,86.07127,726.4108,79.93679,1.116612,430.9504,59.22918,-0.02622181
19-01-2024 03:30:36,867.8076,873.3909,835.5924,763.2861,86.05932,726.3768,79.87001,1.119372,430.8453,68.93892,-0.1656988
19-01-2024 03:30:37,867.8271,873.3654,835.5696,763.3081,86.06555,726.3964,79.96581,1.122582,430.9457,73.79379,0.3932248
19-01-2024 03:30:38,867.8369,873.316,835.5949,763.3191,86.06866,726.3696,80.00274,1.126935,430.843,75.98362,-0.02921766
19-01-2024 03:30:39,867.8052,873.2546,835.6075,763.2147,86.06412,726.3562,79.72361,1.13262,430.6385,77.55233,0.101358
19-01-2024 03:30:40,867.8625,873.2606,835.6505,763.309,86.06184,726.2762,79.68073,1.139125,430.6383,78.10049,0.1849563
19-01-2024 03:30:41,867.818,873.227,835.562,763.2463,86.06681,726.3095,79.77501,1.146039,430.8932,78.37458,0.4769996
19-01-2024 03:30:42,867.7591,873.2834,835.5178,763.1783,86.06319,726.3628,79.78912,1.153311,431.2244,78.51162,0.4155018
19-01-2024 03:30:43,867.693,873.275,835.5323,763.2176,86.06138,726.3894,80.13068,1.159389,430.7271,78.34253,-0.04859677
19-01-2024 03:30:44,867.66,873.2708,835.4664,763.2738,86.06047,726.476,80.20304,1.163648,430.5295,78.4956,-0.1707828
19-01-2024 03:30:45,867.7167,873.2687,835.3968,763.1921,86.06612,726.446,80.11037,1.16532,430.7878,39.2478,-0.6347078
19-01-2024 03:30:46,867.6352,873.231,835.2887,763.1146,86.06285,726.4676,80.06678,1.164478,431.0189,58.94823,-0.3234574
19-01-2024 03:30:47,867.5945,873.2488,835.2713,763.1125,86.06121,726.4418,80.24493,1.161005,431.5925,68.56084,0.5890037
19-01-2024 03:30:48,867.6473,873.1844,835.1893,763.1114,86.0665,726.3923,80.27932,1.156369,431.8285,73.60475,-0.06560558
19-01-2024 03:30:49,867.7104,873.079,835.1118,763.1108,86.06914,726.4042,80.39489,1.153594,431.9465,36.80238,0.1747167
19-01-2024 03:30:50,867.5588,873.0263,835.1096,763.0374,86.05825,726.4833,80.02189,1.155257,431.5473,57.72552,0.2460498
19-01-2024 03:30:51,867.5563,872.9999,835.1085,763.0739,86.05281,726.4863,79.96484,1.161125,431.0927,28.86276,-0.621604
19-01-2024 03:30:52,867.555,872.9868,835.0347,763.0921,86.06229,726.4512,79.85925,1.170772,431.0694,14.43138,-0.4389758
19-01-2024 03:30:53,867.5177,873.0535,835.071,763.0646,86.05482,726.5435,79.79543,1.179869,430.7517,46.30241,0.2260687
19-01-2024 03:30:54,867.6089,872.9403,835.016,763.0508,86.0694,726.5896,79.95322,1.183196,430.4908,23.15121,-0.03345001
19-01-2024 03:30:55,867.5447,872.957,834.9885,763.0439,86.06448,726.576,79.82863,1.178146,430.8194,50.89994,0.1419664
19-01-2024 03:30:56,867.5126,872.8921,834.9747,762.9673,86.06203,726.6059,79.44526,1.167534,431.5945,25.44997,0.08929375
19-01-2024 03:30:57,867.4599,872.8962,834.8946,762.9656,86.0669,726.511,79.89864,1.154598,431.3713,12.72498,0.3742367
19-01-2024 03:30:58,867.4335,872.8617,834.7813,762.9647,86.06323,726.5734,79.83716,1.142637,431.2087,45.44921,0.6082609
19-01-2024 03:30:59,867.457,872.7346,834.8345,762.8911,86.0614,726.6412,79.55776,1.132384,431.1784,61.81133,0.4445113
19-01-2024 03:31:00,867.3955,872.7076,834.7146,762.8542,86.05438,726.6018,79.76301,1.125885,431.1632,69.99239,0.1001853
19-01-2024 03:31:01,867.4014,872.804,834.7279,762.9091,86.06918,726.6188,79.87662,1.126297,431.6138,34.99619,-0.4931202
19-01-2024 03:31:02,867.3311,872.8522,834.7346,762.8632,86.05827,726.6273,79.59689,1.137031,432.2964,56.58482,0.02199458
19-01-2024 03:31:03,867.2959,872.8397,834.7013,762.877,86.05282,726.6681,80.00998,1.157658,432.6884,28.29241,0.5358996
19-01-2024 03:31:04,867.2783,872.7235,834.648,762.8838,86.03789,726.6885,79.62754,1.183077,432.2747,14.1462,-0.05553651
19-01-2024 03:31:05,867.2329,872.7021,834.6213,762.8506,86.04263,726.6987,79.40303,1.210435,432.2204,7.073102,-0.08880341
19-01-2024 03:31:06,867.2102,872.6548,834.5348,762.7974,86.0511,726.7039,79.68015,1.237084,432.5996,42.86088,-0.178679
19-01-2024 03:31:07,867.2355,872.7043,834.5648,762.844,86.04923,726.7064,79.93396,1.260632,433.7008,21.43044,0.4599769
19-01-2024 03:31:08,867.2115,872.6925,834.4698,762.7941,86.0605,726.7443,80.04716,1.278051,433.9986,50.03955,-0.06908382
19-01-2024 03:31:09,867.1995,872.6866,834.459,762.7691,86.06004,726.7632,79.51837,1.288898,434.198,64.1065,0.307255
19-01-2024 03:31:10,867.1569,872.6104,834.4902,762.7932,86.0659,726.7727,79.9051,1.296152,434.702,32.05325,0.1353169
19-01-2024 03:31:11,867.1356,872.6089,834.396,762.8419,86.06274,726.8141,79.97513,1.306493,435.8609,16.02662,0.3301097
19-01-2024 03:31:12,867.1615,872.6448,834.4587,762.8297,86.05505,726.8348,79.7485,1.320513,436.8924,47.10003,0.06129506
19-01-2024 03:31:13,867.0646,872.6261,834.4169,762.7503,86.05731,726.7719,79.84189,1.33439,437.1571,23.55002,0.2198565
19-01-2024 03:31:14,867.0894,872.5801,834.3593,762.7838,86.07065,726.8137,80.30968,1.345601,437.7411,50.86173,0.5310708
19-01-2024 03:31:15,867.1384,872.5572,834.3672,762.8006,86.06511,726.7979,80.25694,1.3538,438.6339,64.51759,0.6622639
19-01-2024 03:31:16,867.0897,872.5823,834.4077,762.6991,86.05624,726.79,79.79259,1.359578,439.1302,32.25879,0.9720011
19-01-2024 03:31:17,866.9921,872.5582,834.3914,762.685,86.0518,726.7861,79.99018,1.361857,440.2264,16.1294,0.1258931
19-01-2024 03:31:18,866.9434,872.5462,834.3466,762.6414,86.04958,726.8574,79.70903,1.361318,441.2221,8.064698,0.4962962
19-01-2024 03:31:19,866.9189,872.5035,834.3608,762.6927,86.05458,726.8931,79.54909,1.359522,442.4145,4.032349,0.6692907
19-01-2024 03:31:20,866.8701,872.5555,834.3312,762.6818,86.04487,726.8743,79.80535,1.356336,443.6043,2.016175,-0.165843
19-01-2024 03:31:21,866.8457,872.5449,834.3165,762.6764,86.05222,726.8649,79.68295,1.352149,444.8405,1.008087,0.02694181
19-01-2024 03:31:22,866.7603,872.4662,834.3457,762.6736,86.03758,726.8235,79.69074,1.347003,446.3925,0.5040436,0.5810978
19-01-2024 03:31:23,866.7908,872.4636,834.3237,762.599,86.03027,726.8395,79.8652,1.341379,447.8542,39.33874,-0.06345499
19-01-2024 03:31:24,866.7694,872.4989,834.2761,762.6349,86.03882,726.8475,79.48855,1.33582,449.4149,19.66937,-0.4101455
19-01-2024 03:31:25,866.832,872.4433,834.2523,762.5797,86.04309,726.8881,79.58251,1.331515,450.6819,9.834685,0.1733452
19-01-2024 03:31:26,866.6801,872.3789,834.277,762.552,86.03912,726.9451,79.79736,1.329667,451.8011,4.917343,0.7336453
19-01-2024 03:31:27,866.7141,872.4199,834.1796,762.5748,86.03714,726.9003,80.05553,1.330422,453.2322,2.458671,0.1715101
19-01-2024 03:31:28,866.6945,872.4404,834.204,762.5496,86.03615,726.8779,80.08327,1.333393,453.9961,1.229336,1.050111
19-01-2024 03:31:29,866.6846,872.4141,834.2163,762.6103,86.04176,726.8667,79.95425,1.338999,455.0053,0.6146678,0.6715397
19-01-2024 03:31:30,866.6431,872.4375,834.1492,762.5673,86.03845,726.8611,79.93927,1.345311,456.3755,0.3073339,-0.1158903
19-01-2024 03:31:31,866.5857,872.3027,834.1156,762.5458,86.04291,726.8583,79.94277,1.350604,457.4923,0.153667,-0.4790877
19-01-2024 03:31:32,866.5936,872.272,834.2087,762.5351,86.03903,726.8935,79.94727,1.35386,459.0546,0.07683348,-0.06254192
19-01-2024 03:31:33,866.561,872.3665,834.1087,762.4932,86.03099,726.8745,79.7401,1.355183,460.3599,0.03841674,0.005350135
19-01-2024 03:31:34,866.5081,872.3405,834.1686,762.5088,86.03307,726.865,79.99954,1.355387,461.393,0.01920837,0.5214739
19-01-2024 03:31:35,866.4816,872.4007,834.0887,762.3701,86.01581,726.8602,80.13747,1.355641,462.7159,0.009604185,0.1630807
19-01-2024 03:31:36,866.4683,872.3575,834.0487,762.4106,86.01938,726.8212,80.21191,1.357142,464.0393,0.004802092,0.5087864
19-01-2024 03:31:37,866.3884,872.2994,834.102,762.3943,86.02116,726.8384,80.19984,1.359418,465.3141,0.002401046,-0.001954436
19-01-2024 03:31:38,866.3119,872.3069,834.092,762.3861,86.02206,726.7737,80.06207,1.360251,466.0456,0.001200523,-0.05590886
19-01-2024 03:31:39,866.3102,872.3473,834.0504,762.3454,86.04082,726.8146,80.11121,1.359599,467.1633,0.000600262,0.4603268
19-01-2024 03:31:40,866.3461,872.2943,834.0296,762.3983,86.04409,726.7984,79.7225,1.358663,468.1441,0.000300131,-0.3435671
19-01-2024 03:31:41,866.3273,872.3043,834.0192,762.3881,86.02742,726.8269,79.77112,1.35789,469.0089,0.000150065,0.1272887
19-01-2024 03:31:42,866.318,872.346,834.0506,762.3098,86.01908,726.7313,79.77891,1.358266,470.654,7.50E-05,-0.1438752
19-01-2024 03:31:43,866.2034,872.3302,834.0297,762.3073,86.02101,726.7568,80.05999,1.359828,471.2903,3.75E-05,0.01351164
19-01-2024 03:31:44,866.2194,872.2857,834.0192,762.3426,86.03419,726.8062,79.79646,1.361524,471.6086,1.88E-05,0.000652302
19-01-2024 03:31:45,866.2274,872.3367,834.0507,762.3236,86.04077,726.8308,79.69232,1.362983,472.0003,9.38E-06,0.2322598
